Date,Ticker,Currency,Open,High,Low,Close,Volume,Log_Returns,Volatility_30d,Intraday_Range_Pct,Target_Next_Day
2017-12-26,XRP-USD,USD,1.1217399835586548,1.1913100481033323,1.090620040893555,1.1894899606704712,938846976,0.05812658947687485,0.16918270814152614,9.232363557823598,1
2017-12-27,XRP-USD,USD,1.1842199563980105,1.468459963798523,1.1823400259017944,1.3996399641036987,2854259968,0.16269042428267727,0.17025245822563734,24.199463067191616,1
2017-12-28,XRP-USD,USD,1.3938900232315063,1.5008000135421753,1.2586499452590942,1.4308799505233765,2843300096,0.022074569987608168,0.169144152165083,19.238873301919877,1
2017-12-29,XRP-USD,USD,1.4395699501037598,2.2651500701904297,1.436579942703247,2.214600086212158,7545739776,0.43678223417289325,0.17580091339491133,57.676576350359056,0
2017-12-30,XRP-USD,USD,2.1989998817443848,2.854530096054077,2.035170078277588,2.159019947052002,8108389888,-0.025417448697254045,0.17657801281523736,40.26002674282303,1
2017-12-31,XRP-USD,USD,2.095099925994873,2.3919999599456787,1.870300054550171,2.300570011138916,4642079744,0.06350253264644176,0.1763066847393248,27.89391488955406,1
2018-01-01,XRP-USD,USD,2.296020030975342,2.3910300731658936,2.148969888687134,2.3910300731658936,1894230016,0.03856734288901796,0.1758825277420404,11.264010061427205,1
2018-01-02,XRP-USD,USD,2.369479894638061,2.489190101623535,2.24793004989624,2.4809000492095947,3171010048,0.03689715135555497,0.17528618763836112,10.732542666905115,1
2018-01-03,XRP-USD,USD,2.464099884033203,3.2793800830841064,2.443150043487549,3.105370044708252,6635879936,0.22451146791948895,0.17677316911214475,34.22753513750042,1
2018-01-04,XRP-USD,USD,3.117340087890625,3.841939926147461,3.117340087890625,3.1966300010681152,8103660032,0.028964244889930102,0.17579489952359062,23.244170280668435,0
2018-01-05,XRP-USD,USD,3.3008100986480717,3.5646800994873047,2.8256099224090576,3.0487101078033447,6288500224,-0.047378544523011636,0.17554405500547604,26.156129026052216,1
2018-01-06,XRP-USD,USD,3.021049976348877,3.236560106277466,2.989919900894165,3.0939700603485107,2777560064,0.014736489731865322,0.17440395118473054,8.249057284428945,1
2018-01-07,XRP-USD,USD,3.0929598808288574,3.4872500896453857,3.083820104598999,3.377810001373291,2395150080,0.08777249548780147,0.1742726090563757,13.0821504290973,0
2018-01-08,XRP-USD,USD,3.363569974899292,3.363569974899292,2.0655200481414795,2.456209897994995,3315259904,-0.3186081009245801,0.1883276976559856,62.84373409620382,0
2018-01-09,XRP-USD,USD,2.443459987640381,2.528959989547729,1.9806599617004397,2.1017799377441406,3694700032,-0.1558348948558282,0.19214153812116422,27.68269356929707,0
2018-01-10,XRP-USD,USD,2.1299099922180176,2.158869981765747,1.6951899528503418,1.9749200344085691,4833639936,-0.06225666650396093,0.19370825319330984,27.352688596092733,0
2018-01-11,XRP-USD,USD,1.9802099466323853,2.2489800453186035,1.6152700185775757,1.9507999420166016,6296119808,-0.012288393495455715,0.1840928644873488,39.232451506719585,1
2018-01-12,XRP-USD,USD,1.9404799938201904,2.156820058822632,1.8672900199890137,2.0432300567626958,3330810112,0.046292401688762745,0.18103747374837112,15.505359945924289,0
2018-01-13,XRP-USD,USD,2.051409959793091,2.1187000274658203,1.9820200204849243,2.0213499069213867,2130169984,-0.010766357846834999,0.14738766953955898,6.895995275943561,0
2018-01-14,XRP-USD,USD,2.0185201168060303,2.0185201168060303,1.8118400573730469,1.8611899614334104,1978200064,-0.08254951159806499,0.1457393474781317,11.407191191734935,0
2018-01-15,XRP-USD,USD,1.856250047683716,1.90081000328064,1.6652899980545044,1.676730036735535,1838460032,-0.104370557375723,0.14773199123429928,14.142882350898933,0
2018-01-16,XRP-USD,USD,1.6783599853515625,1.7013800144195557,0.9093130230903624,1.1792399883270264,5687960064,-0.35197533671754494,0.1627746980775427,87.1060868167597,1
2018-01-17,XRP-USD,USD,1.1836800575256348,1.376729965209961,0.8977969884872437,1.306339979171753,7251210240,0.10235916465360834,0.1632892757949513,53.345353444513385,1
2018-01-18,XRP-USD,USD,1.3055800199508667,1.7331899404525757,1.2560499906539917,1.5965800285339355,9110439936,0.20063454146886683,0.16668499447819035,37.98733755414862,0
2018-01-19,XRP-USD,USD,1.582170009613037,1.702139973640442,1.5013400316238403,1.552049994468689,3697430016,-0.028287225230889945,0.16677053142921539,13.374714440899677,1
2018-01-20,XRP-USD,USD,1.5628399848937988,1.6283299922943115,1.5027400255203247,1.5786199569702148,2346449920,0.01697438623494756,0.14799885041650163,8.35739812882812,0
2018-01-21,XRP-USD,USD,1.5762300491333008,1.5762300491333008,1.3430299758911133,1.3800400495529177,2840750080,-0.13443850024484755,0.14999402520400115,17.363728094561477,0
2018-01-22,XRP-USD,USD,1.391610026359558,1.4284100532531738,1.1630799770355225,1.3573499917984009,2642510080,-0.016578256722404452,0.14997556332921305,22.8127112027093,0
2018-01-23,XRP-USD,USD,1.3531899452209473,1.4347200393676758,1.204259991645813,1.3370699882507324,2977080064,-0.015053619457857914,0.14824487954376814,19.13706752035351,1
2018-01-24,XRP-USD,USD,1.352120041847229,1.424960017204285,1.3078399896621704,1.357149958610535,1853440000,0.014906238214989898,0.14775799805731218,8.955226057307506,0
2018-01-25,XRP-USD,USD,1.3632500171661377,1.3848400115966797,1.292870044708252,1.3122299909591677,986067968,-0.033658909051714585,0.14759874594806305,7.113628107083385,0
2018-01-26,XRP-USD,USD,1.3089200258255005,1.3260200023651123,1.1349999904632568,1.217270016670227,2037570048,-0.07511731302717359,0.14510668586714132,16.829957137170506,1
2018-01-27,XRP-USD,USD,1.2178900241851809,1.2394800186157229,1.1894400119781494,1.2191100120544434,689100992,0.0015104340967651534,0.14502461946872428,4.207022307443002,1
2018-01-28,XRP-USD,USD,1.223889946937561,1.4381200075149536,1.223889946937561,1.3996000289916992,1327360000,0.13806540800990805,0.12205868346794495,17.504029762924585,0
2018-01-29,XRP-USD,USD,1.399209976196289,1.4052499532699585,1.2991299629211426,1.3239699602127075,1073680000,-0.0555517336293428,0.12226866186613498,8.168543054014481,0
2018-01-30,XRP-USD,USD,1.328179955482483,1.328179955482483,1.1311299800872805,1.1385600566864014,1134640000,-0.15087041275324725,0.12369982539067073,17.420630596317284,1
2018-01-31,XRP-USD,USD,1.130660057067871,1.1909300088882446,1.0366100072860718,1.1623899936676023,1264029952,0.020713869055539822,0.12343385171757328,14.886987441515734,0
2018-02-01,XRP-USD,USD,1.1608799695968628,1.162600040435791,0.9303780198097228,0.9625300168991088,1410419968,-0.18866825181641908,0.1264275719559629,24.95996419536667,0
2018-02-02,XRP-USD,USD,0.9606419801712036,0.9606419801712036,0.6351850032806396,0.8847839832305908,3529760000,-0.08422172359552187,0.11708488172847432,51.23813931525859,1
2018-02-03,XRP-USD,USD,0.8919919729232788,0.9747989773750304,0.7616350054740906,0.9240429997444152,1988960000,0.04341507861000715,0.11741552720234848,27.987680499040728,0
2018-02-04,XRP-USD,USD,0.9134179949760436,0.9529470205307008,0.7968209981918335,0.8157029747962952,1190960000,-0.12470831985446293,0.11839671039142265,19.59361295612847,0
2018-02-05,XRP-USD,USD,0.8259429931640625,0.8338660001754761,0.6758270263671875,0.691798985004425,1286179968,-0.16475485790302066,0.1198551380241677,23.384530011740534,1
2018-02-06,XRP-USD,USD,0.7051209807395935,0.7860040068626404,0.5883600115776062,0.7763929963111877,2361139968,0.11536340121050409,0.12104814553935135,33.59235695761836,0
2018-02-07,XRP-USD,USD,0.7745760083198547,0.8054779767990112,0.7069500088691711,0.7238950133323669,1133369984,-0.07001245787041785,0.10995693902935778,13.937048828593165,1
2018-02-08,XRP-USD,USD,0.7292519807815552,0.8069700002670288,0.7226110100746155,0.8052629828453064,947315008,0.10652253817099064,0.11091502112437239,11.674191095386517,1
2018-02-09,XRP-USD,USD,0.7971400022506714,0.9544280171394348,0.7715399861335754,0.9544280171394348,1690339968,0.16994331528260803,0.11668123192516654,23.704284196904382,1
2018-02-10,XRP-USD,USD,0.94725102186203,1.3005900382995603,0.94725102186203,1.070739984512329,4682010112,0.1149930366241982,0.11941286233796054,37.301518634729455,0
2018-02-11,XRP-USD,USD,1.067330002784729,1.0750999450683594,0.9297670125961304,1.0041600465774536,2555310080,-0.06419856625011727,0.11900104631772095,15.631113010390091,1
2018-02-12,XRP-USD,USD,1.006500005722046,1.1067299842834473,1.006500005722046,1.0810099840164185,1756290048,0.07374435701533165,0.1203103438579744,9.95826905033131,0
2018-02-13,XRP-USD,USD,1.079740047454834,1.0829299688339231,1.0147099494934082,1.0274100303649902,921100032,-0.05085467265637049,0.11988838673024778,6.723105393277519,1
2018-02-14,XRP-USD,USD,1.0260800123214722,1.1650999784469604,1.021289944648743,1.1416200399398804,1457600000,0.10540723941756336,0.12089946840860764,14.081215089969264,1
2018-02-15,XRP-USD,USD,1.139050006866455,1.1639599800109863,1.1114699840545654,1.1468600034713743,1188530048,0.004579434899550705,0.10253975314602896,4.722574312348142,0
2018-02-16,XRP-USD,USD,1.1449400186538696,1.1518399715423584,1.1126099824905396,1.1380300521850586,568339008,-0.007729032932105354,0.10066873742165194,3.525942573695398,1
2018-02-17,XRP-USD,USD,1.13742995262146,1.2175899744033811,1.1325199604034424,1.2049800157546997,1186729984,0.057164239118222306,0.0937531222700521,7.511568623446944,0
2018-02-18,XRP-USD,USD,1.2047799825668335,1.2073400020599363,1.0933599472045898,1.120460033416748,1113650048,-0.07272363727233665,0.09441085942087993,10.424751258426927,1
2018-02-19,XRP-USD,USD,1.1231499910354614,1.1664299964904783,1.1209700107574463,1.1444200277328491,556304000,0.02115863758423767,0.09445647927245902,4.055414979595611,0
2018-02-20,XRP-USD,USD,1.1445499658584597,1.1744799613952637,1.08364999294281,1.089460015296936,806673024,-0.049215808000692876,0.09185307461602822,8.381854754208188,0
2018-02-21,XRP-USD,USD,1.0819900035858154,1.0958800315856934,0.9988809823989868,1.0153900384902954,871526016,-0.07040936162643155,0.09255197826476937,9.710771442834602,0
2018-02-22,XRP-USD,USD,1.0122599601745603,1.047320008277893,0.922457993030548,0.9417880177497864,889707008,-0.07524787701961028,0.0933218827419111,13.535794170652297,1
2018-02-23,XRP-USD,USD,0.9341760277748108,1.027209997177124,0.898285984992981,0.9988549947738647,896403968,0.05882940272024169,0.09409475102523299,14.352223494297359,0
2018-02-24,XRP-USD,USD,0.9976590275764464,1.0139399766921997,0.9294559955596924,0.9544020295143129,489920000,-0.04552462047337406,0.0942215358838131,9.08961602659128,0
2018-02-25,XRP-USD,USD,0.951977014541626,0.9675970077514648,0.915278971195221,0.943486988544464,360271008,-0.011502423175718209,0.09343232133803017,5.716075448332891,1
2018-02-26,XRP-USD,USD,0.9437040090560912,0.9709060192108154,0.9134029746055604,0.9568589925765992,458612992,0.014073463329120448,0.09350682650242421,6.295473761741016,0
2018-02-27,XRP-USD,USD,0.959302008152008,0.9725800156593324,0.9449769854545592,0.9473050236701964,312712992,-0.010034901403317142,0.08934209019488612,2.9210267159570424,0
2018-02-28,XRP-USD,USD,0.9446970224380492,0.9555500149726868,0.9037870168685912,0.904582977294922,329529984,-0.04614709708292467,0.08920406596165638,5.727344732550169,1
2018-03-01,XRP-USD,USD,0.90413099527359,0.9537960290908812,0.8906300067901611,0.9283469915390016,475256992,0.025931537263890202,0.0855251474497964,7.09228544054686,0
2018-03-02,XRP-USD,USD,0.9266380071640016,0.9339119791984558,0.9022859930992126,0.9101439714431764,271036000,-0.019802778820311947,0.08539543025935332,3.5050955396761507,0
2018-03-03,XRP-USD,USD,0.9087859988212584,0.9265120029449464,0.903603971004486,0.907804012298584,280852992,-0.0025742875569080116,0.07829442910224607,2.535184956634802,1
2018-03-04,XRP-USD,USD,0.906008005142212,1.0263099670410156,0.8956180214881897,1.0055400133132937,797225984,0.10225149304761866,0.07893716560244507,14.592375590618833,0
2018-03-05,XRP-USD,USD,1.0142899751663208,1.0802099704742432,0.956116020679474,0.9593679904937744,1706819968,-0.04700527844161815,0.07911678633479532,12.978963547392553,0
2018-03-06,XRP-USD,USD,0.9544479846954346,0.9913060069084167,0.9168630242347716,0.9228870272636414,875180032,-0.03876789474230842,0.07588879337703064,8.119313431335769,0
2018-03-07,XRP-USD,USD,0.924377977848053,0.930658996105194,0.8248950242996216,0.871209979057312,809598016,-0.05762380374603377,0.06995717787251698,12.821506820867477,0
2018-03-08,XRP-USD,USD,0.8725079894065857,0.888562023639679,0.8253870010375977,0.8258569836616516,499496000,-0.05346141067163444,0.06775228800581772,7.653988071373028,1
2018-03-09,XRP-USD,USD,0.826121985912323,0.8561819791793823,0.7514849901199341,0.8497610092163086,989203008,0.028533529058837423,0.06651516447208768,13.932013338382049,0
2018-03-10,XRP-USD,USD,0.8548719882965088,0.8604429960250854,0.7937359809875488,0.7966269850730896,402670016,-0.06456859883680005,0.0648548920382157,8.404181823097048,1
2018-03-11,XRP-USD,USD,0.7957649827003479,0.8404070138931274,0.7757369875907898,0.8311219811439514,472972000,0.042390026978070254,0.057012013597771416,8.336591826462172,0
2018-03-12,XRP-USD,USD,0.8321269750595093,0.8383280038833618,0.7878819704055786,0.8010479807853699,355031008,-0.03685572608360405,0.052596925022190565,6.402739924587316,0
2018-03-13,XRP-USD,USD,0.7984510064125061,0.8057289719581604,0.7784709930419922,0.7897109985351562,279679008,-0.01425379248782282,0.05159238031073985,3.5014765045584513,0
2018-03-14,XRP-USD,USD,0.7895690202713013,0.7990800142288208,0.676010012626648,0.7019019722938538,479148992,-0.11787330022375961,0.052965332667739735,18.205351888795605,0
2018-03-15,XRP-USD,USD,0.7029129862785339,0.7306730151176453,0.6438450217247009,0.6972690224647522,888345024,-0.006622445403219837,0.052529261974248675,13.485853033444867,0
2018-03-16,XRP-USD,USD,0.6990630030632019,0.7117800116539001,0.6744629740715027,0.6892600059509277,502740000,-0.011552741308679528,0.04754842466263863,5.532851915817891,0
2018-03-17,XRP-USD,USD,0.6877449750900269,0.6894339919090271,0.626708984375,0.6378560066223145,319824000,-0.077506004033707,0.04862419731506633,10.00863384726821,1
2018-03-18,XRP-USD,USD,0.6344659924507141,0.6775910258293152,0.5488150119781494,0.6587769985198975,923606016,0.03227252056366251,0.04950026817559545,23.46437525223761,1
2018-03-19,XRP-USD,USD,0.6721259951591492,0.7490800023078918,0.6400120258331299,0.7490800023078918,1096930048,0.12846070648711183,0.054684472426689945,17.041551107228603,0
2018-03-20,XRP-USD,USD,0.7367590069770813,0.7367590069770813,0.6734269857406616,0.7098079919815063,814275968,-0.05385129034060119,0.0541131665507601,9.404437686257051,0
2018-03-21,XRP-USD,USD,0.7130550146102905,0.7206100225448608,0.6791620254516602,0.693664014339447,527324000,-0.023006785548126213,0.05368853739156004,6.1028142828858405,0
2018-03-22,XRP-USD,USD,0.6931449770927429,0.70135098695755,0.6367409825325012,0.6627429723739624,449041984,-0.04560047270763914,0.05361701853602193,10.146983812487825,0
2018-03-23,XRP-USD,USD,0.6631109714508057,0.6631109714508057,0.6252580285072327,0.6431739926338196,387164000,-0.029971958667609783,0.05271754629127153,6.053971515398963,0
2018-03-24,XRP-USD,USD,0.6462140083312988,0.6796079874038696,0.6405159831047058,0.6412649750709534,390740000,-0.0029725335598367437,0.0515175373156721,6.103205123731223,1
2018-03-25,XRP-USD,USD,0.6386319994926453,0.6572129726409912,0.6319010257720947,0.6418750286102295,229352000,0.000950876106257628,0.04979717201410376,4.0056821933417215,0
2018-03-26,XRP-USD,USD,0.6426830291748047,0.644120991230011,0.5859220027923584,0.5994629859924316,384504992,-0.06835939415806815,0.05045412160044432,9.932890070741616,0
2018-03-27,XRP-USD,USD,0.5990260243415833,0.6043319702148438,0.5651320219039917,0.5779169797897339,351380992,-0.03660400632334106,0.05059345866587892,6.936423135037213,1
2018-03-28,XRP-USD,USD,0.5775110125541687,0.5940229892730713,0.5728279948234558,0.5780019760131836,258298000,0.00014706260015239075,0.05036818496176755,3.7000626088722712,0
2018-03-29,XRP-USD,USD,0.577767014503479,0.5786399841308594,0.5115110278129578,0.5115110278129578,420550016,-0.12220814246356271,0.053889017752550866,13.123657686310604,0
2018-03-30,XRP-USD,USD,0.513267993927002,0.5312759876251221,0.4843620061874389,0.509564995765686,518219008,-0.0038117326399627286,0.05374950722200082,9.685726964209563,1
2018-03-31,XRP-USD,USD,0.5106170177459717,0.5294060111045837,0.5051670074462891,0.5123530030250549,293208000,0.005456434234189601,0.05328557735116298,4.798215897120289,0
2018-04-01,XRP-USD,USD,0.5138540267944336,0.5154370069503784,0.4662230014801025,0.4850809872150421,297868992,-0.054697985559372074,0.053664859999150785,10.555893920728469,1
2018-04-02,XRP-USD,USD,0.486066997051239,0.5104460120201111,0.4785960018634796,0.5006880164146423,262342000,0.031667324440142156,0.05442844979059878,6.654884293353697,1
2018-04-03,XRP-USD,USD,0.5015329718589783,0.5626980066299438,0.4996579885482788,0.5580440163612366,578238976,0.10845465625216993,0.05491782820679449,12.616633682736342,0
2018-04-04,XRP-USD,USD,0.5545690059661865,0.5631170272827148,0.4984869956970215,0.5016310214996338,415257984,-0.10657300913672248,0.056979942417313384,12.96523924266527,0
2018-04-05,XRP-USD,USD,0.5019500255584717,0.5058820247650146,0.4844900071620941,0.4958010017871856,358755008,-0.011690192355331048,0.05691326396502149,4.415368178226116,0
2018-04-06,XRP-USD,USD,0.4947809875011444,0.498089998960495,0.4656150043010711,0.4764310121536255,218156000,-0.0398517079035932,0.05660746715879639,6.97464522393811,1
2018-04-07,XRP-USD,USD,0.4768509864807129,0.4956670105457306,0.474575012922287,0.487866997718811,209076000,0.023719890805233887,0.056793415937453434,4.444396997129193,1
2018-04-08,XRP-USD,USD,0.4882270097732544,0.5014179944992065,0.4875909984111786,0.5003979802131653,137548000,0.025360919192361005,0.056707542579914526,2.8357775539506256,0
2018-04-09,XRP-USD,USD,0.5012009739875793,0.51214200258255,0.482573002576828,0.4918549954891205,271775008,-0.017219793803151837,0.05601135300022803,6.127363082441504,1
2018-04-10,XRP-USD,USD,0.4921340048313141,0.4936450123786926,0.4828389883041382,0.4919309914112091,154495008,0.00015449685856831747,0.05501309800477546,2.2380181253606173,1
2018-04-11,XRP-USD,USD,0.4925679862499237,0.548454999923706,0.4890260100364685,0.5395060181617737,341707008,0.09231549441333586,0.058395374845773854,12.15252127035241,1
2018-04-12,XRP-USD,USD,0.538657009601593,0.6445180177688599,0.506542980670929,0.6287369728088379,1346739968,0.15305906229981997,0.0658080392429625,27.238564616013335,1
2018-04-13,XRP-USD,USD,0.630092978477478,0.6931120157241821,0.6058160066604614,0.6380869746208191,1245170048,0.014761595902031913,0.06251710835072505,14.409657074750593,0
2018-04-14,XRP-USD,USD,0.6373800039291382,0.6615080237388611,0.6163070201873779,0.6321840286254883,626268032,-0.009294061615751185,0.06252408751277594,7.334169832714308,1
2018-04-15,XRP-USD,USD,0.6348829865455627,0.6825339794158936,0.6341429948806763,0.6825339794158936,609636992,0.07663177621488326,0.06417229367222,7.630926293575597,0
2018-04-16,XRP-USD,USD,0.6822959780693054,0.6871650218963623,0.6386100053787231,0.6632969975471497,531996000,-0.02858946252678095,0.06274931238937181,7.603234542002508,0
2018-04-17,XRP-USD,USD,0.6648899912834167,0.6773560047149658,0.6543459892272949,0.6569330096244812,442352992,-0.009640800738932932,0.06250212814637546,3.516490643557394,1
2018-04-18,XRP-USD,USD,0.6570519804954529,0.7214260101318359,0.6570519804954529,0.7089319825172424,624049024,0.07617753829574177,0.05944830879384366,9.797402876381492,1
2018-04-19,XRP-USD,USD,0.7120590209960938,0.7919759750366211,0.706840991973877,0.7919759750366211,878328000,0.11077146926482287,0.06202349549564564,12.044432061728887,1
2018-04-20,XRP-USD,USD,0.7911720275878906,0.9383540153503418,0.7911720275878906,0.924465000629425,2344069888,0.1546841356850013,0.06762174968831117,18.603032290104675,0
2018-04-21,XRP-USD,USD,0.92502099275589,0.92502099275589,0.8211129903793335,0.8731030225753784,1563970048,-0.05716163378972892,0.06797902888869513,12.654531543649508,0
2018-04-22,XRP-USD,USD,0.8668199777603149,0.9119009971618652,0.8480910062789917,0.8699949979782104,946398976,-0.003566096518107175,0.06762451571850142,7.523955614485354,1
2018-04-23,XRP-USD,USD,0.8665779829025269,0.8862900137901306,0.8633040189743042,0.8766570091247559,674545024,0.007628358053750365,0.06758170184162214,2.6625608488578787,1
2018-04-24,XRP-USD,USD,0.8760120272636414,0.9656100273132324,0.8735659718513489,0.934781014919281,1572930048,0.06419647297956063,0.06825911822805304,10.53658892720083,0
2018-04-25,XRP-USD,USD,0.9327710270881652,0.9327710270881652,0.7792310118675232,0.8006070256233215,1614050048,-0.1549420712475441,0.07343163191374244,19.704043201856713,1
2018-04-26,XRP-USD,USD,0.8017740249633789,0.8524140119552612,0.7717869877815247,0.8524140119552612,1028590016,0.06270211636121642,0.07351316762729275,10.446797555565974,0
2018-04-27,XRP-USD,USD,0.8511390089988708,0.8596410155296326,0.813884973526001,0.813884973526001,673793024,-0.04625329247605141,0.07427608712363759,5.621929817109448,1
2018-04-28,XRP-USD,USD,0.8120629787445068,0.8875910043716431,0.8120629787445068,0.8638039827346802,788718976,0.0595268253771865,0.07030779203543712,9.300759621366637,1
2018-04-29,XRP-USD,USD,0.8643990159034729,0.9049450159072876,0.8344799876213074,0.8727779984474182,896313984,0.010335354959581199,0.07020752954750009,8.44418432212394,0
2018-04-30,XRP-USD,USD,0.8714039921760559,0.8767880201339722,0.8312079906463623,0.8379380106925964,575363968,-0.040737101364045826,0.07099286487913191,5.483588945309105,1
2018-05-01,XRP-USD,USD,0.8383550047874451,0.8420689702033997,0.7978259921073914,0.8414070010185242,630809024,0.004131366974446834,0.06976317702972346,5.5454420554968555,1
2018-05-02,XRP-USD,USD,0.8393549919128418,0.8642799854278564,0.8317130208015442,0.8590940237045288,544425984,0.02080288135914773,0.06971989381608214,3.9156492458091607,1
2018-05-03,XRP-USD,USD,0.8589800000190735,0.8929160237312317,0.8473190069198608,0.8844659924507141,725228992,0.029105691370083134,0.06764407511262913,5.381328217470684,1
2018-05-04,XRP-USD,USD,0.8815360069274902,0.9276949763298036,0.8669220209121704,0.895442008972168,1007609984,0.012333396608056855,0.06361742557106898,7.01019860513962,1
2018-05-05,XRP-USD,USD,0.8955619931221008,0.922353982925415,0.8955619931221008,0.9051030278205872,668800000,0.010731318978834874,0.06337184311058819,2.991639887475818,0
2018-05-06,XRP-USD,USD,0.9042350053787231,0.9186750054359436,0.8559719920158386,0.8714240193367004,640057024,-0.03792010273552929,0.06330982113979351,7.325358073041337,0
2018-05-07,XRP-USD,USD,0.871213972568512,0.8712360262870789,0.8129330277442932,0.8326410055160522,602534976,-0.045526093873100124,0.06442676591239588,7.171931334191623,0
2018-05-08,XRP-USD,USD,0.8330860137939453,0.846992015838623,0.8035680055618286,0.8139700293540955,465040992,-0.022679037157969952,0.06482860335429601,5.403899853682424,0
2018-05-09,XRP-USD,USD,0.8133929967880249,0.8199689984321594,0.7702999711036682,0.8020430207252502,611574976,-0.014761298119490314,0.0647864181348268,6.448011059552107,0
2018-05-10,XRP-USD,USD,0.8032119870185852,0.8089140057563782,0.7573419809341431,0.7582370042800903,399324000,-0.05616624090457248,0.0660736220530606,6.809608620748003,0
2018-05-11,XRP-USD,USD,0.7565780282020569,0.761326014995575,0.6560260057449341,0.6849480271339417,991409024,-0.10165304473875607,0.06765986024062191,16.051194362496354,1
2018-05-12,XRP-USD,USD,0.6857720017433167,0.7149180173873901,0.6397709846496582,0.6967350244522095,596684992,0.01706221011386834,0.06191469251610073,11.74592698649546,1
2018-05-13,XRP-USD,USD,0.6980850100517273,0.7589769959449768,0.6809710264205933,0.745747983455658,532488000,0.06798254664202784,0.06300366526889181,11.455108440429319,0
2018-05-14,XRP-USD,USD,0.7447010278701782,0.7569829821586609,0.7076929807662964,0.7408980131149292,613462016,-0.006524737641730523,0.06298372678002372,6.964884876912702,0
2018-05-15,XRP-USD,USD,0.7389379739761353,0.7522690296173096,0.6926670074462891,0.6985880136489868,422980000,-0.05880180714914041,0.06254600762598254,8.604715040602274,1
2018-05-16,XRP-USD,USD,0.6959199905395508,0.7140809893608093,0.6694380044937134,0.7140809893608093,429641984,0.021935211832559236,0.06240813506401276,6.668725791996051,0
2018-05-17,XRP-USD,USD,0.7133880257606506,0.7146180272102356,0.6612129807472229,0.6673099994659424,337999008,-0.06774168162367224,0.06368502904730568,8.076829708131376,1
2018-05-18,XRP-USD,USD,0.6654000282287598,0.6856250166893005,0.6533899903297424,0.6802939772605896,344944000,0.01927031948738279,0.06218369453675622,4.933504773051428,0
2018-05-19,XRP-USD,USD,0.6807590126991272,0.6904500126838684,0.6658959984779358,0.6767129898071289,249039008,-0.005277785380229109,0.05846518280057787,3.6873647329397796,1
